date,sku_id,units_sold,revenue,unit_price,promo_flag,week,month,season,is_holiday,promo_event,year,day,day_of_week,quarter,lag_1,rolling_7,predicted_demand,on_hand_units,on_order_units,lead_time_days,reorder_point,risk_status,recommendation
2024-12-02,SKU-BED-002,30,81284.1,2709.47,0,49,12,Winter,0,0,2024,2,0,4,30.0,28.857142857142858,25.38,2936,0,28,734,Overstock,Reduce Purchase
2024-12-09,SKU-BED-002,16,43351.52,2709.47,0,50,12,Winter,0,0,2024,9,0,4,29.0,19.0,15.878,440,0,14,367,Overstock,Reduce Purchase
2024-12-16,SKU-BED-002,20,54189.4,2709.47,0,51,12,Winter,0,0,2024,16,0,4,26.0,19.285714285714285,14.676166666666665,256,293,14,367,Overstock,Reduce Purchase
2024-12-23,SKU-BED-002,17,46060.99,2709.47,0,52,12,Winter,0,0,2024,23,0,4,26.0,19.0,15.5775,385,440,21,551,Overstock,Reduce Purchase
2024-12-30,SKU-BED-002,10,27094.7,2709.47,0,1,12,Winter,0,0,2024,30,0,4,32.0,18.857142857142858,11.96,256,293,14,367,Overstock,Reduce Purchase
2025-01-06,SKU-BED-002,16,43351.52,2709.47,0,2,1,Winter,0,0,2025,6,0,1,22.0,17.571428571428573,16.473,256,293,14,367,Overstock,Reduce Purchase
2025-01-13,SKU-BED-002,11,29804.17,2709.47,0,3,1,Winter,0,0,2025,13,0,1,19.0,17.857142857142858,12.8725,1835,0,28,734,Overstock,Reduce Purchase
2025-01-20,SKU-BED-002,18,48770.46,2709.47,0,4,1,Winter,0,0,2025,20,0,1,25.0,22.428571428571427,23.13,385,440,21,551,Overstock,Reduce Purchase
2025-01-27,SKU-BED-002,23,62317.81,2709.47,0,5,1,Winter,0,0,2025,27,0,1,33.0,22.285714285714285,21.43,2204,0,21,551,Overstock,Reduce Purchase
2025-02-03,SKU-BED-002,23,56085.96,2438.52,1,6,2,Winter,0,0,2025,3,0,1,22.0,21.142857142857142,22.22,457,0,7,183,Overstock,Reduce Purchase
2025-02-10,SKU-BED-002,25,67736.75,2709.47,0,7,2,Winter,0,0,2025,10,0,1,35.0,20.714285714285715,18.42,513,587,28,734,Overstock,Reduce Purchase
2025-02-17,SKU-BED-002,18,48770.46,2709.47,0,8,2,Winter,0,0,2025,17,0,1,27.0,22.285714285714285,19.57,917,0,14,367,Overstock,Reduce Purchase
2025-02-24,SKU-BED-002,16,43351.52,2709.47,0,9,2,Winter,0,0,2025,24,0,1,20.0,18.0,16.45,880,0,28,734,Overstock,Reduce Purchase
2025-03-03,SKU-BED-002,13,35223.11,2709.47,0,10,3,Spring,0,0,2025,3,0,1,24.0,20.285714285714285,13.99,661,0,21,551,Overstock,Reduce Purchase
2025-03-10,SKU-BED-002,17,46060.99,2709.47,0,11,3,Spring,0,0,2025,10,0,1,29.0,20.0,16.89,219,0,7,183,Overstock,Reduce Purchase
2025-03-17,SKU-BED-002,29,78574.63,2709.47,0,12,3,Spring,0,0,2025,17,0,1,17.0,19.714285714285715,26.444000000000003,880,0,28,734,Overstock,Reduce Purchase
2025-03-24,SKU-BED-002,13,35223.11,2709.47,0,13,3,Spring,0,0,2025,24,0,1,18.0,18.285714285714285,14.58,1835,0,28,734,Overstock,Reduce Purchase
2025-03-31,SKU-BED-002,19,51479.93,2709.47,0,14,3,Spring,0,0,2025,31,0,1,22.0,16.714285714285715,17.7625,2204,0,21,551,Overstock,Reduce Purchase
2025-04-07,SKU-BED-002,18,48770.46,2709.47,0,15,4,Spring,0,0,2025,7,0,2,28.0,19.571428571428573,17.773333333333333,256,293,14,367,Overstock,Reduce Purchase
2025-04-14,SKU-BED-002,18,48770.46,2709.47,0,16,4,Spring,0,0,2025,14,0,2,20.0,20.714285714285715,18.86,2936,0,28,734,Overstock,Reduce Purchase
2025-04-21,SKU-BED-002,17,46060.99,2709.47,0,17,4,Spring,0,0,2025,21,0,2,32.0,18.0,16.86,2204,0,21,551,Overstock,Reduce Purchase
2025-04-28,SKU-BED-002,16,34681.28,2167.58,1,18,4,Spring,0,0,2025,28,0,2,16.0,18.714285714285715,17.39,1468,0,14,367,Overstock,Reduce Purchase
2025-05-05,SKU-BED-002,17,41454.84,2438.52,1,19,5,Spring,0,0,2025,5,0,2,28.0,20.0,17.65,1468,0,14,367,Overstock,Reduce Purchase
2025-05-12,SKU-BED-002,11,29804.17,2709.47,0,20,5,Spring,0,0,2025,12,0,2,17.0,19.714285714285715,16.17,917,0,14,367,Overstock,Reduce Purchase
2025-05-19,SKU-BED-002,17,46060.99,2709.47,0,21,5,Spring,0,0,2025,19,0,2,19.0,17.0,16.34,256,293,14,367,Overstock,Reduce Purchase
2025-05-26,SKU-BED-002,16,43351.52,2709.47,0,22,5,Spring,0,0,2025,26,0,2,26.0,21.0,16.21,1835,0,28,734,Overstock,Reduce Purchase
2025-06-02,SKU-BED-002,16,43351.52,2709.47,0,23,6,Summer,0,0,2025,2,0,2,17.0,15.857142857142858,14.796,54,146,7,183,Overstock,Reduce Purchase
2025-06-09,SKU-BED-002,16,43351.52,2709.47,0,24,6,Summer,0,0,2025,9,0,2,24.0,19.571428571428573,15.9,256,293,14,367,Overstock,Reduce Purchase
2025-06-16,SKU-BED-002,20,54189.4,2709.47,0,25,6,Summer,0,0,2025,16,0,2,23.0,17.857142857142858,16.65,256,293,14,367,Overstock,Reduce Purchase
2025-06-23,SKU-BED-002,28,75865.16,2709.47,0,26,6,Summer,0,0,2025,23,0,2,17.0,17.0,23.343333333333334,385,440,21,551,Overstock,Reduce Purchase
2025-06-30,SKU-BED-002,21,56898.87,2709.47,0,27,6,Summer,0,0,2025,30,0,2,20.0,19.428571428571427,19.51,880,0,28,734,Overstock,Reduce Purchase
2025-07-07,SKU-BED-002,13,35223.11,2709.47,0,28,7,Summer,0,0,2025,7,0,3,28.0,20.571428571428573,18.020000000000003,219,0,7,183,Overstock,Reduce Purchase
2025-07-14,SKU-BED-002,9,24385.23,2709.47,0,29,7,Summer,0,0,2025,14,0,3,26.0,18.285714285714285,11.64,1468,0,14,367,Overstock,Reduce Purchase
2025-07-21,SKU-BED-002,14,30346.12,2167.58,1,30,7,Summer,0,0,2025,21,0,3,21.0,16.571428571428573,14.76,1468,0,14,367,Overstock,Reduce Purchase
2025-07-28,SKU-BED-002,20,54189.4,2709.47,0,31,7,Summer,0,0,2025,28,0,3,22.0,20.714285714285715,19.317999999999998,165,440,21,551,Overstock,Reduce Purchase
2025-08-04,SKU-BED-002,14,37932.58,2709.47,0,32,8,Summer,0,0,2025,4,0,3,23.0,18.428571428571427,15.77,220,587,28,734,Overstock,Reduce Purchase
2025-08-11,SKU-BED-002,19,51479.93,2709.47,0,33,8,Summer,0,0,2025,11,0,3,33.0,18.428571428571427,17.54,385,440,21,551,Overstock,Reduce Purchase
2025-08-18,SKU-BED-002,20,54189.4,2709.47,0,34,8,Summer,0,0,2025,18,0,3,22.0,27.142857142857142,19.98,732,0,7,183,Overstock,Reduce Purchase
2025-08-25,SKU-BED-002,19,51479.93,2709.47,0,35,8,Summer,0,0,2025,25,0,3,29.0,21.142857142857142,21.401833333333332,880,0,28,734,Overstock,Reduce Purchase
2025-09-01,SKU-BED-002,12,32513.64,2709.47,0,36,9,Autumn,0,0,2025,1,0,3,27.0,20.428571428571427,13.48,457,0,7,183,Overstock,Reduce Purchase
2025-09-08,SKU-BED-002,13,31700.76,2438.52,1,37,9,Autumn,0,0,2025,8,0,3,19.0,16.714285714285715,13.56,165,440,21,551,Overstock,Reduce Purchase
2025-09-15,SKU-BED-002,19,51479.93,2709.47,0,38,9,Autumn,0,0,2025,15,0,3,27.0,19.428571428571427,18.28,661,0,21,551,Overstock,Reduce Purchase
2025-09-22,SKU-BED-002,20,54189.4,2709.47,0,39,9,Autumn,0,0,2025,22,0,3,20.0,17.142857142857142,14.7875,1377,0,21,551,Overstock,Reduce Purchase
2025-09-29,SKU-BED-002,17,46060.99,2709.47,0,40,9,Autumn,0,0,2025,29,0,3,23.0,20.285714285714285,17.2,1468,0,14,367,Overstock,Reduce Purchase
2025-10-06,SKU-BED-002,14,37932.58,2709.47,0,41,10,Autumn,0,0,2025,6,0,4,20.0,19.142857142857142,16.81,219,0,7,183,Overstock,Reduce Purchase
2025-10-13,SKU-BED-002,16,43351.52,2709.47,0,42,10,Autumn,0,0,2025,13,0,4,26.0,17.571428571428573,15.57,219,0,7,183,Overstock,Reduce Purchase
2025-10-20,SKU-BED-002,40,92122.0,2303.05,1,43,10,Autumn,1,Diwali Festive Week,2025,20,0,4,39.0,32.142857142857146,39.38,2204,0,21,551,Overstock,Reduce Purchase
2025-10-27,SKU-BED-002,11,29804.17,2709.47,0,44,10,Autumn,0,0,2025,27,0,4,34.0,18.285714285714285,12.09,165,440,21,551,Overstock,Reduce Purchase
2025-11-03,SKU-BED-002,16,43351.52,2709.47,0,45,11,Autumn,0,0,2025,3,0,4,22.0,15.428571428571429,15.143333333333334,110,293,14,367,Overstock,Reduce Purchase
2025-11-10,SKU-BED-002,12,32513.64,2709.47,0,46,11,Autumn,0,0,2025,10,0,4,21.0,16.428571428571427,13.12,2936,0,28,734,Overstock,Reduce Purchase
2025-11-17,SKU-BED-002,15,40642.05,2709.47,0,47,11,Autumn,0,0,2025,17,0,4,21.0,17.714285714285715,15.68,1468,0,14,367,Overstock,Reduce Purchase
2025-11-24,SKU-BED-002,23,62317.81,2709.47,0,48,11,Autumn,0,0,2025,24,0,4,19.0,18.428571428571427,16.59,110,293,14,367,Overstock,Reduce Purchase
2025-12-01,SKU-BED-002,12,32513.64,2709.47,0,49,12,Winter,0,0,2025,1,0,4,15.0,20.714285714285715,13.28,880,0,28,734,Overstock,Reduce Purchase
2025-12-08,SKU-BED-002,13,35223.11,2709.47,0,50,12,Winter,0,0,2025,8,0,4,15.0,16.142857142857142,12.815,165,440,21,551,Overstock,Reduce Purchase
2025-12-15,SKU-BED-002,24,65027.28,2709.47,0,51,12,Winter,0,0,2025,15,0,4,19.0,19.0,22.35,2204,0,21,551,Overstock,Reduce Purchase
2025-12-22,SKU-BED-002,18,48770.46,2709.47,0,52,12,Winter,0,0,2025,22,0,4,12.0,18.571428571428573,19.46,54,146,7,183,Overstock,Reduce Purchase
2025-12-29,SKU-BED-002,21,56898.87,2709.47,0,1,12,Winter,0,0,2025,29,0,4,22.0,19.142857142857142,19.73,1468,0,14,367,Overstock,Reduce Purchase
2024-01-01,SKU-BED-003,13,114816.78,8832.06,0,1,1,Winter,0,0,2024,1,0,1,0.0,0.0,13.112168112754995,406,464,21,581,Overstock,Reduce Purchase
2024-01-08,SKU-BED-003,19,167809.14,8832.06,0,2,1,Winter,0,0,2024,8,0,1,31.0,20.142857142857142,18.46,2324,0,21,581,Overstock,Reduce Purchase
2024-01-15,SKU-BED-003,29,256129.74,8832.06,0,3,1,Winter,0,0,2024,15,0,1,30.0,22.714285714285715,26.2,57,154,7,193,Overstock,Reduce Purchase
2024-01-22,SKU-BED-003,20,176641.2,8832.06,0,4,1,Winter,0,0,2024,22,0,1,18.0,17.285714285714285,18.953999999999997,967,0,14,387,Overstock,Reduce Purchase
2024-01-29,SKU-BED-003,13,114816.78,8832.06,0,5,1,Winter,0,0,2024,29,0,1,30.0,18.714285714285715,13.83,135,154,7,193,Overstock,Reduce Purchase
2024-02-05,SKU-BED-003,21,185473.26,8832.06,0,6,2,Winter,0,0,2024,5,0,1,15.0,19.714285714285715,20.9375,772,0,7,193,Overstock,Reduce Purchase
2024-02-12,SKU-BED-003,21,185473.26,8832.06,0,7,2,Winter,0,0,2024,12,0,1,26.0,20.714285714285715,20.11,135,154,7,193,Overstock,Reduce Purchase
2024-02-19,SKU-BED-003,15,132480.9,8832.06,0,8,2,Winter,0,0,2024,19,0,1,21.0,18.0,17.11,967,0,14,387,Overstock,Reduce Purchase
2024-02-26,SKU-BED-003,18,158977.08,8832.06,0,9,2,Winter,0,0,2024,26,0,1,24.0,22.428571428571427,19.26,482,0,7,193,Overstock,Reduce Purchase
2024-03-04,SKU-BED-003,25,220801.5,8832.06,0,10,3,Spring,0,0,2024,4,0,1,15.0,19.285714285714285,21.814,697,0,21,581,Overstock,Reduce Purchase
2024-03-11,SKU-BED-003,13,91853.45,7065.65,1,11,3,Spring,0,0,2024,11,0,1,30.0,18.571428571428573,14.03,1548,0,14,387,Overstock,Reduce Purchase
2024-03-18,SKU-BED-003,14,123648.84,8832.06,0,12,3,Spring,0,0,2024,18,0,1,24.0,23.142857142857142,16.94,772,0,7,193,Overstock,Reduce Purchase
2024-03-25,SKU-BED-003,18,158977.08,8832.06,0,13,3,Spring,1,0,2024,25,0,1,13.0,19.142857142857142,17.686666666666664,1548,0,14,387,Overstock,Reduce Purchase
2024-04-01,SKU-BED-003,26,229633.56,8832.06,0,14,4,Spring,0,0,2024,1,0,2,17.0,20.142857142857142,22.502142857142857,231,0,7,193,Overstock,Reduce Purchase
2024-04-08,SKU-BED-003,20,176641.2,8832.06,0,15,4,Spring,0,0,2024,8,0,2,27.0,19.428571428571427,18.68,174,464,21,581,Overstock,Reduce Purchase
2024-04-15,SKU-BED-003,20,176641.2,8832.06,0,16,4,Spring,0,0,2024,15,0,2,21.0,22.0,20.12,928,0,28,774,Overstock,Reduce Purchase
2024-04-22,SKU-BED-003,20,176641.2,8832.06,0,17,4,Spring,0,0,2024,22,0,2,30.0,22.285714285714285,20.49,464,0,14,387,Overstock,Reduce Purchase
2024-04-29,SKU-BED-003,26,229633.56,8832.06,0,18,4,Spring,0,0,2024,29,0,2,28.0,23.714285714285715,23.87,3096,0,28,774,Overstock,Reduce Purchase
2024-05-06,SKU-BED-003,17,127623.25,7507.25,1,19,5,Spring,0,0,2024,6,0,2,19.0,20.857142857142858,17.41,2324,0,21,581,Overstock,Reduce Purchase
2024-05-13,SKU-BED-003,13,114816.78,8832.06,0,20,5,Spring,0,0,2024,13,0,2,24.0,20.0,14.425833333333333,1452,0,21,581,Overstock,Reduce Purchase
2024-05-20,SKU-BED-003,11,97152.66,8832.06,0,21,5,Spring,0,0,2024,20,0,2,16.0,17.0,12.34,135,154,7,193,Overstock,Reduce Purchase
2024-05-27,SKU-BED-003,13,114816.78,8832.06,0,22,5,Spring,0,0,2024,27,0,2,26.0,22.571428571428573,15.68,135,154,7,193,Overstock,Reduce Purchase
2024-06-03,SKU-BED-003,19,167809.14,8832.06,0,23,6,Summer,0,0,2024,3,0,2,21.0,22.142857142857142,19.79,232,619,28,774,Overstock,Reduce Purchase
2024-06-10,SKU-BED-003,13,114816.78,8832.06,0,24,6,Summer,0,0,2024,10,0,2,21.0,19.0,13.933333333333332,174,464,21,581,Overstock,Reduce Purchase
2024-06-17,SKU-BED-003,21,185473.26,8832.06,0,25,6,Summer,0,0,2024,17,0,2,29.0,21.857142857142858,19.104,3096,0,28,774,Overstock,Reduce Purchase
2024-06-24,SKU-BED-003,15,132480.9,8832.06,0,26,6,Summer,0,0,2024,24,0,2,23.0,20.0,15.51,3096,0,28,774,Overstock,Reduce Purchase
2024-07-01,SKU-BED-003,12,105984.72,8832.06,0,27,7,Summer,0,0,2024,1,0,3,24.0,18.714285714285715,19.15,57,154,7,193,Overstock,Reduce Purchase
2024-07-08,SKU-BED-003,10,88320.6,8832.06,0,28,7,Summer,0,0,2024,8,0,3,19.0,19.714285714285715,22.39,406,464,21,581,Overstock,Reduce Purchase
2024-07-15,SKU-BED-003,16,141312.96,8832.06,0,29,7,Summer,0,0,2024,15,0,3,20.0,18.714285714285715,16.5025,406,464,21,581,Overstock,Reduce Purchase
2024-07-22,SKU-BED-003,19,167809.14,8832.06,0,30,7,Summer,0,0,2024,22,0,3,23.0,19.714285714285715,19.47,967,0,14,387,Overstock,Reduce Purchase
2024-07-29,SKU-BED-003,13,114816.78,8832.06,0,31,7,Summer,0,0,2024,29,0,3,25.0,19.857142857142858,14.88,406,464,21,581,Overstock,Reduce Purchase
2024-08-05,SKU-BED-003,17,150145.02,8832.06,0,32,8,Summer,0,0,2024,5,0,3,16.0,17.142857142857142,16.659333333333333,270,309,14,387,Overstock,Reduce Purchase
2024-08-12,SKU-BED-003,36,286158.6,7948.85,1,33,8,Summer,0,Independence Sale,2024,12,0,3,31.0,22.142857142857142,36.3875,464,0,14,387,Overstock,Reduce Purchase
2024-08-19,SKU-BED-003,22,194305.32,8832.06,0,34,8,Summer,0,0,2024,19,0,3,20.0,30.571428571428573,20.93,772,0,7,193,Overstock,Reduce Purchase
2024-08-26,SKU-BED-003,17,150145.02,8832.06,0,35,8,Summer,0,0,2024,26,0,3,28.0,20.857142857142858,16.94333333333333,482,0,7,193,Overstock,Reduce Purchase
2024-09-02,SKU-BED-003,13,114816.78,8832.06,0,36,9,Autumn,0,0,2024,2,0,3,25.0,17.0,13.3,3096,0,28,774,Overstock,Reduce Purchase
2024-09-09,SKU-BED-003,28,247297.68,8832.06,0,37,9,Autumn,0,0,2024,9,0,3,28.0,22.857142857142858,25.01,3096,0,28,774,Overstock,Reduce Purchase
2024-09-16,SKU-BED-003,19,167809.14,8832.06,0,38,9,Autumn,0,0,2024,16,0,3,19.0,18.428571428571427,18.04,116,309,14,387,Overstock,Reduce Purchase
2024-09-23,SKU-BED-003,21,185473.26,8832.06,0,39,9,Autumn,0,0,2024,23,0,3,22.0,21.0,20.094,57,154,7,193,Overstock,Reduce Purchase
2024-09-30,SKU-BED-003,24,211969.44,8832.06,0,40,9,Autumn,0,0,2024,30,0,3,36.0,24.0,22.8,3096,0,28,774,Overstock,Reduce Purchase
2024-10-07,SKU-BED-003,27,238465.62,8832.06,0,41,10,Autumn,0,0,2024,7,0,4,22.0,20.285714285714285,23.795,231,0,7,193,Overstock,Reduce Purchase
2024-10-14,SKU-BED-003,16,141312.96,8832.06,0,42,10,Autumn,0,0,2024,14,0,4,22.0,18.428571428571427,18.475,697,0,21,581,Overstock,Reduce Purchase
2024-10-21,SKU-BED-003,18,158977.08,8832.06,0,43,10,Autumn,0,0,2024,21,0,4,20.0,17.857142857142858,14.691166666666668,1548,0,14,387,Overstock,Reduce Purchase
2024-10-28,SKU-BED-003,44,349749.4,7948.85,1,44,10,Autumn,0,Diwali Festive Week,2024,28,0,4,61.0,38.0,38.06,174,464,21,581,Overstock,Reduce Purchase
2024-11-04,SKU-BED-003,18,158977.08,8832.06,0,45,11,Autumn,0,0,2024,4,0,4,17.0,20.857142857142858,17.61,464,0,14,387,Overstock,Reduce Purchase
2024-11-11,SKU-BED-003,18,158977.08,8832.06,0,46,11,Autumn,0,0,2024,11,0,4,22.0,20.428571428571427,18.45,232,619,28,774,Overstock,Reduce Purchase
2024-11-18,SKU-BED-003,12,105984.72,8832.06,0,47,11,Autumn,0,0,2024,18,0,4,21.0,17.0,12.219000000000001,2324,0,21,581,Overstock,Reduce Purchase
2024-11-25,SKU-BED-003,16,141312.96,8832.06,0,48,11,Autumn,0,0,2024,25,0,4,22.0,21.714285714285715,20.2285,135,154,7,193,Overstock,Reduce Purchase
2024-12-02,SKU-BED-003,17,120116.05,7065.65,1,49,12,Winter,0,0,2024,2,0,4,25.0,27.142857142857142,19.46,482,0,7,193,Overstock,Reduce Purchase
2024-12-09,SKU-BED-003,25,220801.5,8832.06,0,50,12,Winter,0,0,2024,9,0,4,20.0,18.0,21.491999999999997,928,0,28,774,Overstock,Reduce Purchase
2024-12-16,SKU-BED-003,16,141312.96,8832.06,0,51,12,Winter,0,0,2024,16,0,4,26.0,18.571428571428573,16.933333333333334,1935,0,28,774,Overstock,Reduce Purchase
2024-12-23,SKU-BED-003,16,141312.96,8832.06,0,52,12,Winter,0,0,2024,23,0,4,33.0,21.142857142857142,19.17,772,0,7,193,Overstock,Reduce Purchase
2024-12-30,SKU-BED-003,19,167809.14,8832.06,0,1,12,Winter,0,0,2024,30,0,4,21.0,18.428571428571427,19.39,232,619,28,774,Overstock,Reduce Purchase
2025-01-06,SKU-BED-003,15,132480.9,8832.06,0,2,1,Winter,0,0,2025,6,0,1,18.0,20.142857142857142,16.386666666666667,482,0,7,193,Overstock,Reduce Purchase
2025-01-13,SKU-BED-003,18,158977.08,8832.06,0,3,1,Winter,0,0,2025,13,0,1,25.0,19.285714285714285,18.14,464,0,14,387,Overstock,Reduce Purchase
2025-01-20,SKU-BED-003,20,176641.2,8832.06,0,4,1,Winter,0,0,2025,20,0,1,29.0,21.142857142857142,16.857333333333333,1935,0,28,774,Overstock,Reduce Purchase
2025-01-27,SKU-BED-003,22,194305.32,8832.06,0,5,1,Winter,0,0,2025,27,0,1,25.0,20.857142857142858,20.31,464,0,14,387,Overstock,Reduce Purchase
2025-02-03,SKU-BED-003,21,185473.26,8832.06,0,6,2,Winter,0,0,2025,3,0,1,21.0,20.0,20.07,482,0,7,193,Overstock,Reduce Purchase
2025-02-10,SKU-BED-003,12,105984.72,8832.06,0,7,2,Winter,0,0,2025,10,0,1,31.0,22.142857142857142,15.63,231,0,7,193,Overstock,Reduce Purchase
2025-02-17,SKU-BED-003,21,185473.26,8832.06,0,8,2,Winter,0,0,2025,17,0,1,19.0,17.142857142857142,20.11,2324,0,21,581,Overstock,Reduce Purchase
2025-02-24,SKU-BED-003,13,114816.78,8832.06,0,9,2,Winter,0,0,2025,24,0,1,22.0,18.0,14.48,57,154,7,193,Overstock,Reduce Purchase
2025-03-03,SKU-BED-003,20,176641.2,8832.06,0,10,3,Spring,0,0,2025,3,0,1,20.0,20.142857142857142,19.113333333333333,174,464,21,581,Overstock,Reduce Purchase
2025-03-10,SKU-BED-003,23,203137.38,8832.06,0,11,3,Spring,0,0,2025,10,0,1,24.0,19.571428571428573,19.728976190476192,1935,0,28,774,Overstock,Reduce Purchase
2025-03-17,SKU-BED-003,12,105984.72,8832.06,0,12,3,Spring,0,0,2025,17,0,1,30.0,19.285714285714285,14.0,270,309,14,387,Overstock,Reduce Purchase
2025-03-24,SKU-BED-003,17,150145.02,8832.06,0,13,3,Spring,0,0,2025,24,0,1,17.0,18.714285714285715,17.51,57,154,7,193,Overstock,Reduce Purchase
2025-03-31,SKU-BED-003,20,176641.2,8832.06,0,14,3,Spring,0,0,2025,31,0,1,23.0,19.0,18.89,967,0,14,387,Overstock,Reduce Purchase
2025-04-07,SKU-BED-003,27,238465.62,8832.06,0,15,4,Spring,0,0,2025,7,0,2,16.0,18.0,22.53,270,309,14,387,Overstock,Reduce Purchase
2025-04-14,SKU-BED-003,21,185473.26,8832.06,0,16,4,Spring,0,0,2025,14,0,2,26.0,20.0,19.24,135,154,7,193,Overstock,Reduce Purchase
2025-04-21,SKU-BED-003,18,158977.08,8832.06,0,17,4,Spring,0,0,2025,21,0,2,26.0,23.0,21.7,231,0,7,193,Overstock,Reduce Purchase
2025-04-28,SKU-BED-003,15,132480.9,8832.06,0,18,4,Spring,0,0,2025,28,0,2,26.0,17.714285714285715,16.42,464,0,14,387,Overstock,Reduce Purchase
2025-05-05,SKU-BED-003,19,167809.14,8832.06,0,19,5,Spring,0,0,2025,5,0,2,20.0,18.857142857142858,19.05,482,0,7,193,Overstock,Reduce Purchase
2025-05-12,SKU-BED-003,21,185473.26,8832.06,0,20,5,Spring,0,0,2025,12,0,2,21.0,20.0,19.93,3096,0,28,774,Overstock,Reduce Purchase
2025-05-19,SKU-BED-003,18,158977.08,8832.06,0,21,5,Spring,0,0,2025,19,0,2,20.0,18.0,16.56,967,0,14,387,Overstock,Reduce Purchase
2025-05-26,SKU-BED-003,16,141312.96,8832.06,0,22,5,Spring,0,0,2025,26,0,2,26.0,21.428571428571427,17.07,406,464,21,581,Overstock,Reduce Purchase
2025-06-02,SKU-BED-003,15,132480.9,8832.06,0,23,6,Summer,0,0,2025,2,0,2,24.0,20.857142857142858,16.9,135,154,7,193,Overstock,Reduce Purchase
2025-06-09,SKU-BED-003,16,141312.96,8832.06,0,24,6,Summer,0,0,2025,9,0,2,20.0,18.714285714285715,15.45,1935,0,28,774,Overstock,Reduce Purchase
2025-06-16,SKU-BED-003,15,132480.9,8832.06,0,25,6,Summer,0,0,2025,16,0,2,24.0,19.142857142857142,15.6,772,0,7,193,Overstock,Reduce Purchase
2025-06-23,SKU-BED-003,22,194305.32,8832.06,0,26,6,Summer,0,0,2025,23,0,2,10.0,17.571428571428573,21.17,231,0,7,193,Overstock,Reduce Purchase
2025-06-30,SKU-BED-003,17,150145.02,8832.06,0,27,6,Summer,0,0,2025,30,0,2,24.0,18.857142857142858,17.078333333333333,464,0,14,387,Overstock,Reduce Purchase
2025-07-07,SKU-BED-003,12,105984.72,8832.06,0,28,7,Summer,0,0,2025,7,0,3,17.0,18.428571428571427,14.52,57,154,7,193,Overstock,Reduce Purchase
2025-07-14,SKU-BED-003,21,185473.26,8832.06,0,29,7,Summer,0,0,2025,14,0,3,20.0,18.428571428571427,18.2225,772,0,7,193,Overstock,Reduce Purchase
2025-07-21,SKU-BED-003,26,229633.56,8832.06,0,30,7,Summer,0,0,2025,21,0,3,25.0,22.142857142857142,20.213571428571427,57,154,7,193,Overstock,Reduce Purchase
2025-07-28,SKU-BED-003,14,123648.84,8832.06,0,31,7,Summer,0,0,2025,28,0,3,20.0,19.428571428571427,16.215,464,0,14,387,Overstock,Reduce Purchase
2025-08-04,SKU-BED-003,20,176641.2,8832.06,0,32,8,Summer,0,0,2025,4,0,3,20.0,22.571428571428573,20.41,967,0,14,387,Overstock,Reduce Purchase
2025-08-11,SKU-BED-003,15,132480.9,8832.06,0,33,8,Summer,0,0,2025,11,0,3,23.0,18.285714285714285,15.096666666666668,270,309,14,387,Overstock,Reduce Purchase
2025-08-18,SKU-BED-003,16,141312.96,8832.06,0,34,8,Summer,0,0,2025,18,0,3,27.0,30.714285714285715,16.62,967,0,14,387,Overstock,Reduce Purchase
2025-08-25,SKU-BED-003,16,141312.96,8832.06,0,35,8,Summer,0,0,2025,25,0,3,25.0,20.857142857142858,16.881666666666668,232,619,28,774,Overstock,Reduce Purchase
2025-09-01,SKU-BED-003,23,203137.38,8832.06,0,36,9,Autumn,0,0,2025,1,0,3,22.0,19.714285714285715,19.5025,174,464,21,581,Overstock,Reduce Purchase
2025-09-08,SKU-BED-003,21,176199.66,8390.46,1,37,9,Autumn,0,0,2025,8,0,3,17.0,18.857142857142858,19.44,232,619,28,774,Overstock,Reduce Purchase
2025-09-15,SKU-BED-003,20,176641.2,8832.06,0,38,9,Autumn,0,0,2025,15,0,3,21.0,19.285714285714285,20.66,1935,0,28,774,Overstock,Reduce Purchase
2025-09-22,SKU-BED-003,15,132480.9,8832.06,0,39,9,Autumn,0,0,2025,22,0,3,11.0,15.857142857142858,16.14333333333333,232,619,28,774,Overstock,Reduce Purchase
2025-09-29,SKU-BED-003,8,70656.48,8832.06,0,40,9,Autumn,0,0,2025,29,0,3,23.0,18.714285714285715,11.325,135,154,7,193,Overstock,Reduce Purchase
2025-10-06,SKU-BED-003,19,167809.14,8832.06,0,41,10,Autumn,0,0,2025,6,0,4,24.0,21.285714285714285,18.815833333333334,406,464,21,581,Overstock,Reduce Purchase
2025-10-13,SKU-BED-003,19,167809.14,8832.06,0,42,10,Autumn,0,0,2025,13,0,4,30.0,19.428571428571427,18.782,772,0,7,193,Overstock,Reduce Purchase
2025-10-20,SKU-BED-003,37,261429.05,7065.65,1,43,10,Autumn,1,Diwali Festive Week,2025,20,0,4,47.0,35.0,38.04,967,0,14,387,Overstock,Reduce Purchase
2025-10-27,SKU-BED-003,12,105984.72,8832.06,0,44,10,Autumn,0,0,2025,27,0,4,24.0,20.428571428571427,15.31,270,309,14,387,Overstock,Reduce Purchase
2025-11-03,SKU-BED-003,17,142637.82,8390.46,1,45,11,Autumn,0,0,2025,3,0,4,23.0,18.857142857142858,16.96,1548,0,14,387,Overstock,Reduce Purchase
