date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-01-15,SKU-LIG-159,583,0,21,486
2024-01-15,SKU-LIG-160,554,633,28,792
2024-01-15,SKU-SMA-161,86,230,21,288
2024-01-15,SKU-SMA-162,328,0,7,82
2024-01-15,SKU-SMA-163,400,0,7,100
2024-01-15,SKU-SMA-164,105,281,28,352
2024-01-15,SKU-SMA-165,1288,0,21,322
2024-01-15,SKU-SMA-166,344,0,7,86
2024-01-15,SKU-SMA-167,87,0,7,73
2024-01-15,SKU-SMA-168,2352,0,21,588
2024-01-15,SKU-SMA-169,390,0,14,325
2024-01-15,SKU-SMA-170,140,160,7,201
2024-01-15,SKU-SMA-171,542,0,7,217
2024-01-15,SKU-SMA-172,1025,0,21,410
2024-01-15,SKU-SMA-173,1132,0,14,283
2024-01-15,SKU-SMA-174,79,91,7,114
2024-01-15,SKU-SMA-175,520,0,7,130
2024-01-15,SKU-SMA-176,868,0,14,217
2024-01-15,SKU-SMA-177,138,368,21,461
2024-01-15,SKU-SMA-178,95,108,7,136
2024-01-15,SKU-SMA-179,407,0,7,163
2024-01-15,SKU-SMA-180,1060,0,14,424
2024-01-15,SKU-SMA-181,930,0,14,372
2024-01-15,SKU-SMA-182,49,131,7,164
2024-01-15,SKU-SMA-183,60,161,21,202
2024-01-15,SKU-SMA-184,30,80,7,101
2024-01-15,SKU-SMA-185,1762,0,28,705
2024-01-15,SKU-SMA-186,2488,0,21,622
2024-01-15,SKU-SMA-187,1615,0,28,646
2024-01-15,SKU-SMA-188,46,52,7,66
2024-01-15,SKU-SMA-189,1528,0,14,382
2024-01-15,SKU-SMA-190,3212,0,28,803
2024-01-15,SKU-SMA-191,111,127,7,159
2024-01-15,SKU-SMA-192,171,458,21,573
2024-01-15,SKU-SMA-193,64,73,7,92
2024-01-15,SKU-SMA-194,750,0,14,300
2024-01-15,SKU-SMA-195,164,0,7,137
2024-01-15,SKU-SMA-196,130,0,7,109
2024-01-15,SKU-SMA-197,1105,0,28,921
2024-01-15,SKU-SMA-198,680,0,14,272
2024-01-15,SKU-SMA-199,497,0,7,199
2024-01-15,SKU-SMA-200,270,722,28,903
2024-01-22,SKU-BED-001,2696,0,21,674
2024-01-22,SKU-BED-002,917,0,14,367
2024-01-22,SKU-BED-003,967,0,14,387
2024-01-22,SKU-BED-004,108,0,7,90
2024-01-22,SKU-BED-005,1844,0,28,461
2024-01-22,SKU-BED-006,192,0,7,160
2024-01-22,SKU-BED-007,153,175,7,219
2024-01-22,SKU-BED-008,1197,0,21,479
2024-01-22,SKU-BED-009,1615,0,21,646
2024-01-22,SKU-BED-010,113,302,21,378
2024-01-22,SKU-BED-011,198,530,21,663
2024-01-22,SKU-BED-012,57,153,14,192
2024-01-22,SKU-BED-013,1948,0,21,487
2024-01-22,SKU-BED-014,2025,0,28,810
2024-01-22,SKU-BED-015,123,0,7,103
2024-01-22,SKU-BED-016,125,144,7,180
2024-01-22,SKU-BED-017,452,0,7,113
2024-01-22,SKU-BED-018,497,568,28,711
2024-01-22,SKU-BED-019,237,634,28,793
2024-01-22,SKU-BED-020,58,156,7,196
2024-01-22,SKU-BED-021,379,0,14,316
2024-01-22,SKU-BED-022,195,223,28,279
2024-01-22,SKU-BED-023,608,0,7,152
2024-01-22,SKU-BED-024,1392,0,14,348
2024-01-22,SKU-BED-025,892,0,21,223
2024-01-22,SKU-BED-026,1717,0,28,687
2024-01-22,SKU-BED-027,234,0,21,195
2024-01-22,SKU-BED-028,480,0,21,400
2024-01-22,SKU-BED-029,43,116,7,145
2024-01-22,SKU-BED-030,1357,0,28,543
2024-01-22,SKU-BED-031,111,296,21,371
2024-01-22,SKU-BED-032,191,510,21,638
2024-01-22,SKU-BED-033,84,224,14,280
2024-01-22,SKU-BED-034,247,283,28,354
2024-01-22,SKU-BED-035,110,0,7,92
2024-01-22,SKU-BED-036,722,0,28,602
2024-01-22,SKU-BED-037,2064,0,21,516
2024-01-22,SKU-BED-038,465,532,28,665
2024-01-22,SKU-BED-039,1085,0,14,434
2024-01-22,SKU-BED-040,115,308,14,386
2024-01-22,SKU-FUR-041,169,451,28,564
2024-01-22,SKU-FUR-042,1512,0,21,605
2024-01-22,SKU-FUR-043,454,520,28,650
2024-01-22,SKU-FUR-044,421,0,21,351
2024-01-22,SKU-FUR-045,374,0,21,312
2024-01-22,SKU-FUR-046,528,0,14,440
2024-01-22,SKU-FUR-047,547,0,14,219
2024-01-22,SKU-FUR-048,165,0,7,138
2024-01-22,SKU-FUR-049,113,302,14,378
2024-01-22,SKU-FUR-050,760,0,28,634
2024-01-22,SKU-FUR-051,1312,0,21,525
2024-01-22,SKU-FUR-052,1912,0,28,478
2024-01-22,SKU-FUR-053,1460,0,28,584
2024-01-22,SKU-FUR-054,141,376,28,470
2024-01-22,SKU-FUR-055,202,231,14,289
2024-01-22,SKU-FUR-056,294,0,14,245
2024-01-22,SKU-FUR-057,382,0,21,319
2024-01-22,SKU-FUR-058,272,0,7,109
2024-01-22,SKU-FUR-059,146,391,21,489
2024-01-22,SKU-FUR-060,590,674,28,843
2024-01-22,SKU-FUR-061,1172,0,21,469
2024-01-22,SKU-FUR-062,718,0,28,599
2024-01-22,SKU-FUR-063,228,0,14,190
2024-01-22,SKU-FUR-064,1240,0,21,310
2024-01-22,SKU-FUR-065,630,0,28,525
2024-01-22,SKU-FUR-066,624,0,7,156
2024-01-22,SKU-FUR-067,372,0,21,310
2024-01-22,SKU-FUR-068,399,456,28,571
2024-01-22,SKU-FUR-069,109,292,14,365
2024-01-22,SKU-FUR-070,552,0,7,138
2024-01-22,SKU-FUR-071,315,0,28,263
2024-01-22,SKU-FUR-072,1348,0,21,337
2024-01-22,SKU-FUR-073,980,0,21,392
2024-01-22,SKU-FUR-074,124,332,28,415
2024-01-22,SKU-FUR-075,488,558,28,698
2024-01-22,SKU-FUR-076,349,399,28,499
2024-01-22,SKU-FUR-077,620,0,7,155
2024-01-22,SKU-FUR-078,905,0,21,362
2024-01-22,SKU-FUR-079,276,0,7,230
2024-01-22,SKU-FUR-080,559,0,21,466
2024-01-22,SKU-DEC-081,915,0,21,366
2024-01-22,SKU-DEC-082,556,0,7,139
2024-01-22,SKU-DEC-083,1372,0,21,343
2024-01-22,SKU-DEC-084,487,0,28,406
2024-01-22,SKU-DEC-085,55,147,7,184
2024-01-22,SKU-DEC-086,1392,0,21,348
2024-01-22,SKU-DEC-087,467,0,7,187
2024-01-22,SKU-DEC-088,623,712,28,890
2024-01-22,SKU-DEC-089,249,285,14,357
2024-01-22,SKU-DEC-090,28,76,7,95
2024-01-22,SKU-DEC-091,673,0,21,561
2024-01-22,SKU-DEC-092,131,349,28,437
2024-01-22,SKU-DEC-093,1215,0,21,486
2024-01-22,SKU-DEC-094,2288,0,21,572
2024-01-22,SKU-DEC-095,48,130,7,163
2024-01-22,SKU-DEC-096,136,364,14,455
2024-01-22,SKU-DEC-097,182,486,21,608
2024-01-22,SKU-DEC-098,157,180,14,225
2024-01-22,SKU-DEC-099,172,197,14,247
2024-01-22,SKU-DEC-100,135,0,7,113
2024-01-22,SKU-DEC-101,381,436,21,545
2024-01-22,SKU-DEC-102,336,0,7,84
2024-01-22,SKU-DEC-103,197,225,28,282
2024-01-22,SKU-DEC-104,64,172,21,216
2024-01-22,SKU-DEC-105,896,0,14,224
2024-01-22,SKU-DEC-106,265,0,7,221
2024-01-22,SKU-DEC-107,612,0,21,510
2024-01-22,SKU-DEC-108,132,151,7,189
2024-01-22,SKU-DEC-109,96,0,7,80
2024-01-22,SKU-DEC-110,325,0,14,130
2024-01-22,SKU-DEC-111,99,265,21,332
2024-01-22,SKU-DEC-112,401,458,28,573
2024-01-22,SKU-DEC-113,1920,0,28,480
2024-01-22,SKU-DEC-114,1687,0,21,675
2024-01-22,SKU-DEC-115,126,336,28,421
2024-01-22,SKU-DEC-116,581,664,28,831
2024-01-22,SKU-DEC-117,57,65,7,82
2024-01-22,SKU-DEC-118,21,58,7,73
2024-01-22,SKU-DEC-119,1455,0,28,582
2024-01-22,SKU-DEC-120,1276,0,14,319
2024-01-22,SKU-LIG-121,2852,0,28,713
2024-01-22,SKU-LIG-122,220,0,7,88
2024-01-22,SKU-LIG-123,796,0,7,199
2024-01-22,SKU-LIG-124,200,533,21,667
2024-01-22,SKU-LIG-125,277,0,21,231
2024-01-22,SKU-LIG-126,1256,0,21,314
2024-01-22,SKU-LIG-127,141,376,21,470
2024-01-22,SKU-LIG-128,662,0,14,265
2024-01-22,SKU-LIG-129,97,260,14,326
2024-01-22,SKU-LIG-130,2000,0,21,500
2024-01-22,SKU-LIG-131,965,0,14,386
2024-01-22,SKU-LIG-132,504,0,7,126
2024-01-22,SKU-LIG-133,129,344,14,431
2024-01-22,SKU-LIG-134,900,0,14,225
2024-01-22,SKU-LIG-135,339,388,21,485
2024-01-22,SKU-LIG-136,1080,0,14,270
2024-01-22,SKU-LIG-137,1268,0,14,317
2024-01-22,SKU-LIG-138,365,0,14,146
2024-01-22,SKU-LIG-139,896,0,7,224
2024-01-22,SKU-LIG-140,197,0,7,79
2024-01-22,SKU-LIG-141,401,458,21,573
2024-01-22,SKU-LIG-142,201,537,28,672
2024-01-22,SKU-LIG-143,1288,0,21,322
2024-01-22,SKU-LIG-144,190,0,7,76
2024-01-22,SKU-LIG-145,123,0,7,103
2024-01-22,SKU-LIG-146,1167,0,21,467
2024-01-22,SKU-LIG-147,356,0,7,89
2024-01-22,SKU-LIG-148,157,420,28,526
2024-01-22,SKU-LIG-149,643,0,21,536
2024-01-22,SKU-LIG-150,2268,0,28,567
2024-01-22,SKU-LIG-151,170,0,7,68
2024-01-22,SKU-LIG-152,1780,0,28,445
2024-01-22,SKU-LIG-153,1324,0,21,331
2024-01-22,SKU-LIG-154,1656,0,14,414
2024-01-22,SKU-LIG-155,209,239,28,299
2024-01-22,SKU-LIG-156,142,163,14,204
2024-01-22,SKU-LIG-157,128,343,28,429
2024-01-22,SKU-LIG-158,117,312,14,391
2024-01-22,SKU-LIG-159,453,518,28,648
2024-01-22,SKU-LIG-160,712,0,21,594
2024-01-22,SKU-SMA-161,345,0,21,288
2024-01-22,SKU-SMA-162,98,263,28,329
2024-01-22,SKU-SMA-163,362,0,21,302
2024-01-22,SKU-SMA-164,105,281,28,352
2024-01-22,SKU-SMA-165,386,0,21,322
2024-01-22,SKU-SMA-166,242,277,28,347
2024-01-22,SKU-SMA-167,182,0,7,73
2024-01-22,SKU-SMA-168,490,0,7,196
2024-01-22,SKU-SMA-169,97,260,14,325
2024-01-22,SKU-SMA-170,724,0,21,604
2024-01-22,SKU-SMA-171,195,522,21,653
2024-01-22,SKU-SMA-172,492,0,21,410
2024-01-22,SKU-SMA-173,127,340,21,425
2024-01-22,SKU-SMA-174,456,0,7,114
2024-01-22,SKU-SMA-175,156,417,28,522
2024-01-22,SKU-SMA-176,75,86,7,108
2024-01-22,SKU-SMA-177,1152,0,21,461
2024-01-22,SKU-SMA-178,1365,0,28,546
2024-01-22,SKU-SMA-179,407,0,7,163
2024-01-22,SKU-SMA-180,1060,0,14,424
2024-01-22,SKU-SMA-181,167,447,21,559
2024-01-22,SKU-SMA-182,114,131,7,164
2024-01-22,SKU-SMA-183,60,161,21,202
2024-01-22,SKU-SMA-184,808,0,14,202
2024-01-22,SKU-SMA-185,704,0,7,176
2024-01-22,SKU-SMA-186,498,0,14,415
2024-01-22,SKU-SMA-187,48,128,7,161
2024-01-22,SKU-SMA-188,79,212,28,265
2024-01-22,SKU-SMA-189,57,152,7,191
2024-01-22,SKU-SMA-190,240,0,7,200
2024-01-22,SKU-SMA-191,1276,0,14,319
2024-01-22,SKU-SMA-192,133,152,7,191
2024-01-22,SKU-SMA-193,64,73,7,92
2024-01-22,SKU-SMA-194,105,120,7,150
2024-01-22,SKU-SMA-195,287,328,21,411
2024-01-22,SKU-SMA-196,65,175,14,219
2024-01-22,SKU-SMA-197,207,552,21,691
2024-01-22,SKU-SMA-198,680,0,14,272
2024-01-22,SKU-SMA-199,1497,0,21,599
2024-01-22,SKU-SMA-200,270,0,7,225
2024-01-29,SKU-BED-001,538,0,14,449
2024-01-29,SKU-BED-002,661,0,21,551
2024-01-29,SKU-BED-003,135,154,7,193
2024-01-29,SKU-BED-004,108,0,7,90
2024-01-29,SKU-BED-005,920,0,14,230
2024-01-29,SKU-BED-006,224,256,14,320
2024-01-29,SKU-BED-007,876,0,7,219
2024-01-29,SKU-BED-008,190,0,7,159
2024-01-29,SKU-BED-009,517,0,14,431
2024-01-29,SKU-BED-010,352,403,28,504
2024-01-29,SKU-BED-011,154,176,7,221
2024-01-29,SKU-BED-012,1152,0,21,288
2024-01-29,SKU-BED-013,113,129,7,162
2024-01-29,SKU-BED-014,60,161,7,202
2024-01-29,SKU-BED-015,290,332,28,415
2024-01-29,SKU-BED-016,1800,0,28,720
2024-01-29,SKU-BED-017,158,181,14,227
2024-01-29,SKU-BED-018,2132,0,21,533
2024-01-29,SKU-BED-019,1485,0,21,594
2024-01-29,SKU-BED-020,1967,0,28,787
2024-01-29,SKU-BED-021,379,0,14,316
2024-01-29,SKU-BED-022,347,0,14,139
2024-01-29,SKU-BED-023,91,244,14,305
2024-01-29,SKU-BED-024,104,278,14,348
2024-01-29,SKU-BED-025,51,59,7,74
2024-01-29,SKU-BED-026,684,0,7,171
2024-01-29,SKU-BED-027,312,0,28,260
2024-01-29,SKU-BED-028,186,213,14,267
2024-01-29,SKU-BED-029,406,464,28,581
2024-01-29,SKU-BED-030,380,434,28,543
2024-01-29,SKU-BED-031,492,0,7,123
2024-01-29,SKU-BED-032,191,510,21,638
2024-01-29,SKU-BED-033,1050,0,21,420
2024-01-29,SKU-BED-034,665,0,21,266
2024-01-29,SKU-BED-035,110,0,7,92
2024-01-29,SKU-BED-036,1127,0,21,451
2024-01-29,SKU-BED-037,361,412,21,516
2024-01-29,SKU-BED-038,1662,0,28,665
2024-01-29,SKU-BED-039,542,0,7,217
2024-01-29,SKU-BED-040,1930,0,28,772
2024-01-29,SKU-FUR-041,394,451,28,564
2024-01-29,SKU-FUR-042,2420,0,21,605
2024-01-29,SKU-FUR-043,454,520,28,650
2024-01-29,SKU-FUR-044,245,280,21,351
2024-01-29,SKU-FUR-045,832,0,14,208
2024-01-29,SKU-FUR-046,1056,0,28,880
2024-01-29,SKU-FUR-047,272,0,7,109
2024-01-29,SKU-FUR-048,124,332,21,416
2024-01-29,SKU-FUR-049,680,0,21,567
2024-01-29,SKU-FUR-050,395,0,7,158
2024-01-29,SKU-FUR-051,105,280,14,350
2024-01-29,SKU-FUR-052,35,95,7,119
2024-01-29,SKU-FUR-053,2336,0,28,584
2024-01-29,SKU-FUR-054,81,93,7,117
2024-01-29,SKU-FUR-055,202,231,14,289
2024-01-29,SKU-FUR-056,917,0,21,367
2024-01-29,SKU-FUR-057,127,0,7,106
2024-01-29,SKU-FUR-058,262,0,14,219
2024-01-29,SKU-FUR-059,1304,0,14,326
2024-01-29,SKU-FUR-060,590,674,28,843
2024-01-29,SKU-FUR-061,1248,0,14,312
2024-01-29,SKU-FUR-062,104,119,7,149
2024-01-29,SKU-FUR-063,266,304,28,380
2024-01-29,SKU-FUR-064,1656,0,28,414
2024-01-29,SKU-FUR-065,655,0,14,262
2024-01-29,SKU-FUR-066,46,124,7,156
2024-01-29,SKU-FUR-067,372,0,21,310
2024-01-29,SKU-FUR-068,355,0,7,142
2024-01-29,SKU-FUR-069,218,0,7,182
2024-01-29,SKU-FUR-070,1382,0,28,553
2024-01-29,SKU-FUR-071,45,52,7,65
2024-01-29,SKU-FUR-072,538,0,28,449
2024-01-29,SKU-FUR-073,39,104,7,130
2024-01-29,SKU-FUR-074,498,0,28,415
2024-01-29,SKU-FUR-075,156,418,21,523
2024-01-29,SKU-FUR-076,496,0,7,124
2024-01-29,SKU-FUR-077,2492,0,28,623
2024-01-29,SKU-FUR-078,72,192,14,241
2024-01-29,SKU-FUR-079,276,736,28,921
2024-01-29,SKU-FUR-080,186,0,7,155
2024-01-29,SKU-DEC-081,85,97,7,122
2024-01-29,SKU-DEC-082,194,222,14,278
2024-01-29,SKU-DEC-083,136,0,7,114
2024-01-29,SKU-DEC-084,366,0,21,305
2024-01-29,SKU-DEC-085,441,0,14,368
2024-01-29,SKU-DEC-086,928,0,14,232
2024-01-29,SKU-DEC-087,1407,0,21,563
2024-01-29,SKU-DEC-088,467,534,21,668
2024-01-29,SKU-DEC-089,643,0,21,536
2024-01-29,SKU-DEC-090,342,0,21,285
2024-01-29,SKU-DEC-091,467,0,7,187
2024-01-29,SKU-DEC-092,261,0,14,218
2024-01-29,SKU-DEC-093,145,388,21,486
2024-01-29,SKU-DEC-094,1524,0,14,381
2024-01-29,SKU-DEC-095,391,0,14,326
2024-01-29,SKU-DEC-096,2275,0,28,910
2024-01-29,SKU-DEC-097,486,0,14,405
2024-01-29,SKU-DEC-098,135,360,28,451
2024-01-29,SKU-DEC-099,296,0,14,247
2024-01-29,SKU-DEC-100,282,0,7,113
2024-01-29,SKU-DEC-101,1817,0,28,727
2024-01-29,SKU-DEC-102,235,269,28,337
2024-01-29,SKU-DEC-103,169,0,14,141
2024-01-29,SKU-DEC-104,864,0,21,216
2024-01-29,SKU-DEC-105,537,0,28,448
2024-01-29,SKU-DEC-106,884,0,7,221
2024-01-29,SKU-DEC-107,850,0,14,340
2024-01-29,SKU-DEC-108,1892,0,28,757
2024-01-29,SKU-DEC-109,192,0,14,160
2024-01-29,SKU-DEC-110,58,156,21,195
2024-01-29,SKU-DEC-111,310,354,28,443
2024-01-29,SKU-DEC-112,343,0,14,286
2024-01-29,SKU-DEC-113,36,96,7,120
2024-01-29,SKU-DEC-114,135,360,14,450
2024-01-29,SKU-DEC-115,294,336,28,421
2024-01-29,SKU-DEC-116,249,664,28,831
2024-01-29,SKU-DEC-117,410,0,14,164
2024-01-29,SKU-DEC-118,44,117,14,147
2024-01-29,SKU-DEC-119,305,348,21,436
2024-01-29,SKU-DEC-120,143,383,21,479
2024-01-29,SKU-LIG-121,640,0,21,534
2024-01-29,SKU-LIG-122,440,0,14,176
2024-01-29,SKU-LIG-123,995,0,14,398
2024-01-29,SKU-LIG-124,555,0,7,222
2024-01-29,SKU-LIG-125,53,61,7,77
2024-01-29,SKU-LIG-126,1045,0,28,418
2024-01-29,SKU-LIG-127,375,0,14,313
2024-01-29,SKU-LIG-128,2124,0,28,531
2024-01-29,SKU-LIG-129,652,0,7,163
2024-01-29,SKU-LIG-130,1250,0,21,500
2024-01-29,SKU-LIG-131,115,308,14,386
2024-01-29,SKU-LIG-132,303,0,14,253
2024-01-29,SKU-LIG-133,258,689,28,862
2024-01-29,SKU-LIG-134,78,89,7,112
2024-01-29,SKU-LIG-135,339,388,21,485
2024-01-29,SKU-LIG-136,162,0,7,135
2024-01-29,SKU-LIG-137,1187,0,21,475
2024-01-29,SKU-LIG-138,87,233,28,292
2024-01-29,SKU-LIG-139,1120,0,14,448
2024-01-29,SKU-LIG-140,47,127,14,159
2024-01-29,SKU-LIG-141,955,0,14,382
2024-01-29,SKU-LIG-142,604,0,21,504
2024-01-29,SKU-LIG-143,74,85,7,107
2024-01-29,SKU-LIG-144,160,183,21,229
2024-01-29,SKU-LIG-145,61,164,14,206
2024-01-29,SKU-LIG-146,1868,0,21,467
2024-01-29,SKU-LIG-147,892,0,28,357
2024-01-29,SKU-LIG-148,472,0,21,394
2024-01-29,SKU-LIG-149,428,0,14,357
2024-01-29,SKU-LIG-150,98,112,7,141
2024-01-29,SKU-LIG-151,40,108,14,136
2024-01-29,SKU-LIG-152,835,0,21,334
2024-01-29,SKU-LIG-153,132,0,7,110
2024-01-29,SKU-LIG-154,828,0,7,207
2024-01-29,SKU-LIG-155,296,0,7,74
2024-01-29,SKU-LIG-156,285,326,28,408
2024-01-29,SKU-LIG-157,428,0,7,107
2024-01-29,SKU-LIG-158,2348,0,21,587
2024-01-29,SKU-LIG-159,1620,0,28,648
2024-01-29,SKU-LIG-160,1584,0,14,396
2024-01-29,SKU-SMA-161,1536,0,28,384
2024-01-29,SKU-SMA-162,24,65,7,82
2024-01-29,SKU-SMA-163,804,0,14,201
2024-01-29,SKU-SMA-164,211,0,14,176
2024-01-29,SKU-SMA-165,860,0,14,215
2024-01-29,SKU-SMA-166,215,0,7,86
2024-01-29,SKU-SMA-167,365,0,14,146
2024-01-29,SKU-SMA-168,2352,0,21,588
2024-01-29,SKU-SMA-169,194,0,7,162
2024-01-29,SKU-SMA-170,140,160,7,201
2024-01-29,SKU-SMA-171,868,0,7,217
2024-01-29,SKU-SMA-172,544,0,7,136
2024-01-29,SKU-SMA-173,1132,0,14,283
2024-01-29,SKU-SMA-174,136,364,28,456
2024-01-29,SKU-SMA-175,78,208,14,261
2024-01-29,SKU-SMA-176,1085,0,28,434
2024-01-29,SKU-SMA-177,2456,0,28,614
2024-01-29,SKU-SMA-178,1022,0,21,409
2024-01-29,SKU-SMA-179,1225,0,21,490
2024-01-29,SKU-SMA-180,508,0,14,424
2024-01-29,SKU-SMA-181,930,0,14,372
2024-01-29,SKU-SMA-182,1642,0,28,657
2024-01-29,SKU-SMA-183,40,107,14,134
2024-01-29,SKU-SMA-184,1012,0,28,405
2024-01-29,SKU-SMA-185,2112,0,21,528
2024-01-29,SKU-SMA-186,2075,0,28,830
2024-01-29,SKU-SMA-187,1615,0,28,646
2024-01-29,SKU-SMA-188,318,0,28,265
2024-01-29,SKU-SMA-189,57,152,7,191
2024-01-29,SKU-SMA-190,240,642,28,803
2024-01-29,SKU-SMA-191,223,255,14,319
2024-01-29,SKU-SMA-192,401,458,21,573
2024-01-29,SKU-SMA-193,368,0,7,92
2024-01-29,SKU-SMA-194,90,240,14,300
2024-01-29,SKU-SMA-195,685,0,14,274
2024-01-29,SKU-SMA-196,230,263,21,329
2024-01-29,SKU-SMA-197,644,736,28,921
2024-01-29,SKU-SMA-198,544,0,7,136
2024-01-29,SKU-SMA-199,796,0,7,199
2024-01-29,SKU-SMA-200,473,541,21,677
2024-02-05,SKU-BED-001,3596,0,28,899
2024-02-05,SKU-BED-002,128,146,7,183
2024-02-05,SKU-BED-003,772,0,7,193
2024-02-05,SKU-BED-004,108,0,7,90
2024-02-05,SKU-BED-005,460,0,7,115
2024-02-05,SKU-BED-006,640,0,7,160
2024-02-05,SKU-BED-007,2190,0,28,876
2024-02-05,SKU-BED-008,636,0,7,159
2024-02-05,SKU-BED-009,1034,0,28,862
2024-02-05,SKU-BED-010,1008,0,14,252
2024-02-05,SKU-BED-011,66,176,7,221
2024-02-05,SKU-BED-012,28,76,7,96
2024-02-05,SKU-BED-013,584,0,21,487
2024-02-05,SKU-BED-014,505,0,7,202
2024-02-05,SKU-BED-015,290,332,28,415
2024-02-05,SKU-BED-016,648,0,21,540
2024-02-05,SKU-BED-017,1360,0,21,340
2024-02-05,SKU-BED-018,1332,0,21,533
2024-02-05,SKU-BED-019,495,0,7,198
2024-02-05,SKU-BED-020,117,314,14,393
2024-02-05,SKU-BED-021,379,0,14,316
2024-02-05,SKU-BED-022,97,111,14,139
2024-02-05,SKU-BED-023,137,365,21,457
2024-02-05,SKU-BED-024,365,417,21,522
2024-02-05,SKU-BED-025,208,238,28,298
2024-02-05,SKU-BED-026,1287,0,21,515
2024-02-05,SKU-BED-027,520,0,14,130
2024-02-05,SKU-BED-028,39,106,7,133
2024-02-05,SKU-BED-029,1160,0,14,290
2024-02-05,SKU-BED-030,1084,0,14,271
2024-02-05,SKU-BED-031,307,0,7,123
2024-02-05,SKU-BED-032,3404,0,28,851
2024-02-05,SKU-BED-033,294,336,21,420
2024-02-05,SKU-BED-034,708,0,14,177
2024-02-05,SKU-BED-035,1108,0,21,277
2024-02-05,SKU-BED-036,375,0,7,150
2024-02-05,SKU-BED-037,120,137,7,172
2024-02-05,SKU-BED-038,598,0,21,499
2024-02-05,SKU-BED-039,151,173,7,217
2024-02-05,SKU-BED-040,115,308,14,386
2024-02-05,SKU-FUR-041,507,0,21,423
2024-02-05,SKU-FUR-042,120,322,14,403
2024-02-05,SKU-FUR-043,1625,0,28,650
2024-02-05,SKU-FUR-044,936,0,14,234
2024-02-05,SKU-FUR-045,260,0,7,104
2024-02-05,SKU-FUR-046,154,176,7,220
2024-02-05,SKU-FUR-047,822,0,21,329
2024-02-05,SKU-FUR-048,1108,0,14,277
2024-02-05,SKU-FUR-049,756,0,7,189
2024-02-05,SKU-FUR-050,1268,0,14,317
2024-02-05,SKU-FUR-051,2804,0,28,701
2024-02-05,SKU-FUR-052,476,0,7,119
2024-02-05,SKU-FUR-053,306,350,21,438
2024-02-05,SKU-FUR-054,105,281,21,352
2024-02-05,SKU-FUR-055,173,463,28,579
2024-02-05,SKU-FUR-056,73,196,14,245
2024-02-05,SKU-FUR-057,382,0,21,319
2024-02-05,SKU-FUR-058,98,263,21,329
2024-02-05,SKU-FUR-059,228,260,14,326
2024-02-05,SKU-FUR-060,525,0,7,210
2024-02-05,SKU-FUR-061,2500,0,28,625
2024-02-05,SKU-FUR-062,747,0,14,299
2024-02-05,SKU-FUR-063,228,0,14,190
2024-02-05,SKU-FUR-064,144,165,14,207
2024-02-05,SKU-FUR-065,1312,0,28,525
2024-02-05,SKU-FUR-066,2500,0,28,625
2024-02-05,SKU-FUR-067,144,164,14,206
2024-02-05,SKU-FUR-068,568,0,7,142
2024-02-05,SKU-FUR-069,255,292,14,365
2024-02-05,SKU-FUR-070,165,442,28,553
2024-02-05,SKU-FUR-071,162,0,7,65
2024-02-05,SKU-FUR-072,896,0,14,224
2024-02-05,SKU-FUR-073,980,0,21,392
2024-02-05,SKU-FUR-074,828,0,14,207
2024-02-05,SKU-FUR-075,872,0,14,349
2024-02-05,SKU-FUR-076,1496,0,21,374
2024-02-05,SKU-FUR-077,108,124,7,155
2024-02-05,SKU-FUR-078,434,0,21,362
2024-02-05,SKU-FUR-079,829,0,21,691
2024-02-05,SKU-FUR-080,745,0,28,621
2024-02-05,SKU-DEC-081,85,97,7,122
2024-02-05,SKU-DEC-082,166,444,28,556
2024-02-05,SKU-DEC-083,916,0,14,229
2024-02-05,SKU-DEC-084,507,0,14,203
2024-02-05,SKU-DEC-085,441,0,14,368
2024-02-05,SKU-DEC-086,243,278,21,348
2024-02-05,SKU-DEC-087,1877,0,28,751
2024-02-05,SKU-DEC-088,133,356,14,445
2024-02-05,SKU-DEC-089,124,142,7,178
2024-02-05,SKU-DEC-090,760,0,14,190
2024-02-05,SKU-DEC-091,467,0,7,187
2024-02-05,SKU-DEC-092,1092,0,28,437
2024-02-05,SKU-DEC-093,145,388,21,486
2024-02-05,SKU-DEC-094,228,0,7,190
2024-02-05,SKU-DEC-095,1956,0,21,489
2024-02-05,SKU-DEC-096,546,0,14,455
2024-02-05,SKU-DEC-097,121,324,14,405
2024-02-05,SKU-DEC-098,1804,0,28,451
2024-02-05,SKU-DEC-099,1976,0,28,494
2024-02-05,SKU-DEC-100,79,90,7,113
2024-02-05,SKU-DEC-101,2180,0,21,545
2024-02-05,SKU-DEC-102,1008,0,21,252
2024-02-05,SKU-DEC-103,527,0,21,211
2024-02-05,SKU-DEC-104,201,230,28,288
2024-02-05,SKU-DEC-105,134,0,7,112
2024-02-05,SKU-DEC-106,531,0,14,443
2024-02-05,SKU-DEC-107,357,408,21,510
2024-02-05,SKU-DEC-108,1892,0,28,757
2024-02-05,SKU-DEC-109,288,0,21,240
2024-02-05,SKU-DEC-110,234,0,21,195
2024-02-05,SKU-DEC-111,1772,0,28,443
2024-02-05,SKU-DEC-112,401,458,28,573
2024-02-05,SKU-DEC-113,168,192,14,240
2024-02-05,SKU-DEC-114,1080,0,28,900
2024-02-05,SKU-DEC-115,1264,0,21,316
2024-02-05,SKU-DEC-116,581,664,28,831
